시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
유치원,이삭유치원,경기도 안산시 상록구 건지미길 15-14,경기도 안산시 상록구 건건동 887-4,37.3010196536,126.905992,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,좋은열매 어린이집,경기도 안산시 상록구 각골로5안길 10-9,경기도 안산시 상록구 본오동 1138-1,37.300047,126.875168,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,홍익예뜰 어린이집,경기도 안산시 상록구 이호로 98,경기도 안산시 상록구 본오동 714,37.286655,126.867827,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
어린이집,큰소리 어린이집,경기도 안산시 상록구 본오로3안길 25-1,경기도 안산시 상록구 본오동 722-5,37.2898271578,126.866761,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
유치원,데레사 유치원,경기도 안산시 상록구 이호로 113,경기도 안산시 상록구 본오동 723-2,37.2882303258,126.8698341768,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,8~12,2019-10-01,3930000,경기도 안산시
어린이집,코스모스 어린이집,경기도 안산시 단원구 예술1길 14,경기도 안산시 단원구 고잔동 633-2,37.3296131079,126.837782,단원구 경제교통과,단원경찰서,Y,2,6m,2019-10-01,3930000,경기도 안산시
어린이집,참뜻 어린이집,경기도 안산시 단원구 선부로 97,경기도 안산시 단원구 선부동 1032-12,37.3415198453,126.805827,단원구 경제교통과,단원경찰서,Y,1,20m,2019-10-01,3930000,경기도 안산시
어린이집,시립원초 어린이집,경기도 안산시 단원구 원초로 100,경기도 안산시 단원구 초지동 606-1,37.3248766076,126.808472,단원구 경제교통과,단원경찰서,Y,2,15m,2019-10-01,3930000,경기도 안산시
유치원,생각을키우는 유치원,경기도 안산시 단원구 선삼로 72,경기도 안산시 단원구 선부동 1123-6,37.346903,126.811219,단원구 경제교통과,단원경찰서,N,0,10m,2019-10-01,3930000,경기도 안산시
유치원,행복한 유치원,경기도 안산시 단원구 보배4길 10,경기도 안산시 단원구 고잔동 614,37.330762,126.829357,단원구 경제교통과,단원경찰서,Y,1,10m,2019-10-01,3930000,경기도 안산시
유치원,제일 유치원,경기도 안산시 단원구 예술대학로2길 9,경기도 안산시 단원구 고잔동 647-1,37.329358,126.839489,단원구 경제교통과,단원경찰서,Y,1,8m,2019-10-01,3930000,경기도 안산시
유치원,성모 유치원,경기도 안산시 단원구 사세충열로2길 12,경기도 안산시 단원구 와동 266-2,37.339542,126.8304247234,단원구 경제교통과,단원경찰서,Y,2,6m,2019-10-01,3930000,경기도 안산시
유치원,동산 유치원,경기도 안산시 단원구 선부광장남로 115,경기도 안산시 단원구 선부동 1078-3,37.329212,126.813241,단원구 경제교통과,단원경찰서,Y,1,20m,2019-10-01,3930000,경기도 안산시
유치원,키즈스마일유치원,경기도 안산시 단원구 지곡로 3,경기도 안산시 단원구 선부동 967-1,37.336004,126.806315,단원구 경제교통과,단원경찰서,N,0,20m,2019-10-01,3930000,경기도 안산시
유치원,서부유치원,경상북도 경산시 경산로 13길 12,경상북도 경산시 옥곡동 813-2,35.8149020601,128.730362608,경상북도 경산시,경산경찰서,Y,2,8,2019-09-10,5130000,경상북도 경산시
유치원,성화유치원,경상북도 경산시 성암로 40,경상북도 경산시 옥산동 884-1,35.8224974132,128.7220511,경상북도 경산시,경산경찰서,Y,,9,2019-09-10,5130000,경상북도 경산시
유치원,동산유치원,경상북도 경산시 황제길 86-3,경상북도 경산시 진량읍 황제리 366,35.860715,128.817925,경상북도 경산시,경산경찰서,Y,2,11,2019-09-10,5130000,경상북도 경산시
유치원,대해유치원,경상북도 경산시 성암로 12길 17-5,경상북도 경산시 옥산동 867-8,35.822311,128.724486998,경상북도 경산시,경산경찰서,Y,2,10,2019-09-10,5130000,경상북도 경산시
유치원,계명유치원,경상북도 경산시 대학로 12길 16,경상북도 경산시 정평동 222,35.832558,128.729046003,경상북도 경산시,경산경찰서,Y,2,8,2019-09-10,5130000,경상북도 경산시
유치원,경산유치원,경상북도 경산시 삼풍로 25,경상북도 경산시 삼풍동 504-5,35.822889369,128.7552881,경상북도 경산시,경산경찰서,Y,1,10,2019-09-10,5130000,경상북도 경산시
유치원,동화나라유치원,경상북도 경산시 대학로 13길 16,경상북도 경산시 정평동 255-38,35.8356928,128.730229657,경상북도 경산시,경산경찰서,Y,4,7,2019-09-10,5130000,경상북도 경산시
유치원,계양유치원,경상북도 경산시 원료로 32길 24,경상북도 경산시 계양동 669-3,35.818906,128.752798939,경상북도 경산시,경산경찰서,Y,2,7,2019-09-10,5130000,경상북도 경산시
초등학교,평산초등학교,경상북도 경산시 솔숲길 47,경상북도 경산시 사동 188,35.8075920508,128.756948673,경상북도 경산시,경산경찰서,Y,5,14,2019-09-10,5130000,경상북도 경산시
초등학교,봉황초등학교,경상북도 경산시 봉황길 50,경상북도 경산시 진량읍 봉회리 81-14,35.8830010091,128.823712916,경상북도 경산시,경산경찰서,Y,5,14,2019-09-10,5130000,경상북도 경산시
초등학교,옥곡초등학교,경상북도 경산시 경산로 54,경상북도 경산시 옥곡동 827,35.814987,128.732518833,경상북도 경산시,경산경찰서,Y,2,9,2019-09-10,5130000,경상북도 경산시
초등학교,사동초등학교,경상북도 경산시 백양로 33길 32,경상북도 경산시 사동 661,35.8138047005,128.760993136,경상북도 경산시,경산경찰서,Y,6,14,2019-09-10,5130000,경상북도 경산시
초등학교,성암초등학교,경상북도 경산시 삼성현로 110,경상북도 경산시 옥산동 539-14,35.8228792905,128.7160943,경상북도 경산시,경산경찰서,Y,2,26,2019-09-10,5130000,경상북도 경산시
초등학교,다문초등학교,경상북도 경산시 다문로 70길 85,경상북도 경산시 진량읍 다문리 261,35.8716540065,128.851524969,경상북도 경산시,경산경찰서,Y,2,6,2019-09-10,5130000,경상북도 경산시
초등학교,임당초등학교,경상북도 경산시 임당로 12길 7,경상북도 경산시 임당동 443-2,35.8419012496,128.743233659,경상북도 경산시,경산경찰서,Y,2,6,2019-09-10,5130000,경상북도 경산시
초등학교,진량초등학교,경상북도 경산시 낙산길 37,경상북도 경산시 진량읍 신상리 717,35.8761777656,128.815628992,경상북도 경산시,경산경찰서,Y,4,6,2019-09-10,5130000,경상북도 경산시
초등학교,청천초등학교,경상북도 경산시 대경로 187,경상북도 경산시 하양읍 남하리 361-1,35.884441,128.773262,경상북도 경산시,경산경찰서,Y,4,16,2019-09-10,5130000,경상북도 경산시
초등학교,금락초등학교,경상북도 경산시 대학로 296길 9-5,경상북도 경산시 하양읍 금락리 396-2,35.9112504607,128.824082077,경상북도 경산시,경산경찰서,Y,2,15,2019-09-10,5130000,경상북도 경산시
초등학교,중앙초등학교,경상북도 경산시 중앙초등길 9,경상북도 경산시 중방동 331,35.8221037875,128.731120851,경상북도 경산시,경산경찰서,Y,6,16,2019-09-10,5130000,경상북도 경산시
초등학교,하양초교화성분교,경상북도 경산시 화성로 171,경상북도 경산시 하양읍 환상리 75-1,35.8860626275,128.790337,경상북도 경산시,경산경찰서,Y,2,14,2019-09-10,5130000,경상북도 경산시
초등학교,하주초등학교,경상북도 경산시 무학로 48,경상북도 경산시 하양읍 양지리 107-2,35.9202025913,128.812265794,경상북도 경산시,경산경찰서,Y,2,5.5,2019-09-10,5130000,경상북도 경산시
초등학교,대동초등학교,경상북도 경산시 박사길 5길 563-14,경상북도 경산시 와촌면 박사리 606,35.9593644,128.803672015,경상북도 경산시,경산경찰서,Y,2,16,2019-09-10,5130000,경상북도 경산시
초등학교,정평초등학교,경상북도 경산시 대학로 16길 15,경상북도 경산시 정평동 255-3,35.83320302,128.731056558,경상북도 경산시,경산경찰서,Y,4,6,2019-09-10,5130000,경상북도 경산시
초등학교,경산압량초등학교,경상북도 경산시 압독로2로 38,경상북도 경산시 압량면 부적리 601,35.8425784565,128.761058048,경상북도 경산시,경산경찰서,Y,10,15,2019-09-10,5130000,경상북도 경산시
초등학교,남천초등학교,경상북도 경산시 남천로 481,경상북도 경산시 남천면 삼성리 88,35.7676268348,128.724963614,경상북도 경산시,경산경찰서,Y,2,8,2019-09-10,5130000,경상북도 경산시
초등학교,장산초등학교,경상북도 경산시 성암로 8길 25,경상북도 경산시 옥산동 872,35.8211902409,128.723709981,경상북도 경산시,경산경찰서,Y,6,8,2019-09-10,5130000,경상북도 경산시
초등학교,동부초등학교,경상북도 경산시 원효로 28길 60-6,경상북도 경산시 계양동 683,35.817519768,128.748236703,경상북도 경산시,경산경찰서,Y,2,15,2019-09-10,5130000,경상북도 경산시
초등학교,서부초등학교,경상북도 경산시 경산로 42길 22-11,경상북도 경산시 옥산동 736-1,35.827225,128.729060165,경상북도 경산시,경산경찰서,Y,6,7,2019-09-10,5130000,경상북도 경산시
초등학교,현흥초등학교,경상북도 경산시 대학로 624,경상북도 경산시 압량면 현흥리 653,35.861676309,128.772975589,경상북도 경산시,경산경찰서,Y,4,18,2019-09-10,5130000,경상북도 경산시
초등학교,하양초등학교,경상북도 경산시 대학로 305길 25,경상북도 경산시 하양읍 금락리 133-2,35.9129623382,128.81958424,경상북도 경산시,경산경찰서,Y,6,8,2019-09-10,5130000,경상북도 경산시
초등학교,와촌초등학교,경상북도 경산시 금송로 452-3,경상북도 경산시 와촌면 동강리 91,35.950422326,128.837833348,경상북도 경산시,경산경찰서,Y,3,16,2019-09-10,5130000,경상북도 경산시
초등학교,부림초등학교,경상북도 경산시 문천길 24,경상북도 경산시 진량읍 부기리 171,35.8981925224,128.825448017,경상북도 경산시,경산경찰서,Y,4,7,2019-09-10,5130000,경상북도 경산시
초등학교,진성초등학교,경상북도 경산시 진성로 115-1,경상북도 경산시 진량읍 황제리 194,35.8531524938,128.815395942,경상북도 경산시,경산경찰서,Y,2,7,2019-09-10,5130000,경상북도 경산시
초등학교,남산초등학교,경상북도 경산시 하남로 316,경상북도 경산시 남산면 산양리 165,35.7926106484,128.836593664,경상북도 경산시,경산경찰서,Y,2,8,2019-09-10,5130000,경상북도 경산시
초등학교,용성초등학교,경상북도 경산시 원효로 1405,경상북도 경산시 용성면 당리리 161,35.7932735832,128.874669601,경상북도 경산시,경산경찰서,Y,4,9,2019-09-10,5130000,경상북도 경산시
초등학교,자인초등학교,경상북도 경산시 금학로 7,경상북도 경산시 자인면 교촌리 358-2,35.8212272,128.823906222,경상북도 경산시,경산경찰서,Y,5,7,2019-09-10,5130000,경상북도 경산시
초등학교,남성초등학교,경상북도 경산시 원효로 375,경상북도 경산시 평산동 36,35.8131074743,128.776771581,경상북도 경산시,경산경찰서,Y,2,16,2019-09-10,5130000,경상북도 경산시
초등학교,경산초등학교,경상북도 경산시 경안로 84,경상북도 경산시 삼남동 13-2,35.8153038,128.739838319,경상북도 경산시,경산경찰서,Y,8,18,2019-09-10,5130000,경상북도 경산시
초등학교,오남초등학교(병설),경기도 남양주시 오남읍 진건오남로 696,경기도 남양주시 오남읍 오남리 134-1번지,37.6952755003,127.2145752325,경기도 남양주시청,남양주경찰서,Y,3,7,2020-01-28,3990000,경기도 남양주시
초등학교,진건초등학교(병설),경기도 남양주시 진건읍 사릉로 408-9,경기도 남양주시 진건읍 용정리 780-1번지,37.6570292663,127.1787489173,경기도 남양주시청,남양주경찰서,Y,7,6,2020-01-28,3990000,경기도 남양주시
초등학교,심석(사립)초등학교,경기도 남양주시 화도읍 마석로76번길 10,경기도 남양주시 화도읍 마석우리 215-1번지,37.6573084,127.3068685970,경기도 남양주시청,남양주경찰서,Y,3,7,2020-01-28,3990000,경기도 남양주시
초등학교,마석초등학교(병설),경기도 남양주시 화도읍 수레로 1234-52,경기도 남양주시 화도읍 창현리 517-1번지,37.6495427,127.3050507747,경기도 남양주시청,남양주경찰서,Y,7,14,2020-01-28,3990000,경기도 남양주시
초등학교,답내초등학교(병설),경기도 남양주시 화도읍 경춘로2347번길 44-7,경기도 남양주시 화도읍 답내리 270-2번지,37.6623908673,127.3473002858,경기도 남양주시청,남양주경찰서,Y,4,14,2020-01-28,3990000,경기도 남양주시
초등학교,금남초등학교(병설),경기도 남양주시 화도읍 북한강로 1506,경기도 남양주시 화도읍 금남리 372번지,37.6436855646,127.3620155458,경기도 남양주시청,남양주경찰서,Y,4,7,2020-01-28,3990000,경기도 남양주시
초등학교,가곡초등학교(병설),경기도 남양주시 화도읍 비룡로379번길 3,경기도 남양주시 화도읍 가곡리 279-21번지,37.6843721740,127.3052115349,경기도 남양주시청,남양주경찰서,Y,4,7,2020-01-28,3990000,경기도 남양주시
초등학교,풍양초등학교(병설),경기도 남양주시 진접읍 내각1로 31-1,경기도 남양주시 진접읍 내각리 640-3번지,37.7021669,127.1620791740,경기도 남양주시청,남양주경찰서,Y,4,6,2020-01-28,3990000,경기도 남양주시
초등학교,장현초등학교(병설),경기도 남양주시 진접읍 장현천로 37,경기도 남양주시 진접읍 장현리 379번지,37.7194616103,127.1822152897,경기도 남양주시청,남양주경찰서,Y,6,7,2020-01-28,3990000,경기도 남양주시
초등학교,광릉초등학교(병설),경기도 남양주시 진접읍 광릉내로82번길 29,경기도 남양주시 진접읍 팔야리 762번지,37.7459203958,127.2067744483,경기도 남양주시청,남양주경찰서,Y,6,6,2020-01-28,3990000,경기도 남양주시
